"probability_of_success_mixmod","CI_lb_mixmod","CI_ub_mixmod","probability_of_success_binom","CI_lb_binom","CI_ub_binom","trial_number","reward_type","trial_type"
0.500267632131616,0.49245320279171,0.508081930729369,0.500267379679144,0.492437834668247,0.508096832577964,37400,"erotic","pure"
0.500133333310163,0.49232773181482,0.507938869816811,0.500133333333333,0.492314273328822,0.507952347527248,37500,"erotic","pure"
0.50015957444318,0.492364263324847,0.507954807987555,0.500159574468085,0.49235093103477,0.507968163220867,37600,"erotic","pure"
0.499946949596965,0.492162854210593,0.507731070698921,0.499946949602122,0.492148721576455,0.507745195758013,37700,"erotic","pure"
0.499708994729401,0.491934926654423,0.507483203504842,0.499708994708995,0.49192114658483,0.507496942022198,37800,"erotic","pure"
0.499788561169792,0.49201739587172,0.507559828621261,0.499788561158685,0.49200441048694,0.507572783830627,37836,"erotic","pure"
0.469858320569945,0.310046886695853,0.636099365142052,0.47,0.320107822832955,0.623798205554184,100,"nonerotic","pure"
0.485000000000001,0.38041775409656,0.590912632974933,0.485,0.377565197492131,0.593414621900696,200,"nonerotic","pure"
0.493333333333333,0.407139077388832,0.579925727631157,0.493333333333333,0.405310679301968,0.581646187550533,300,"nonerotic","pure"
0.472530429393459,0.396306610413894,0.550056799653456,0.4725,0.39672442355272,0.549172700575038,400,"nonerotic","pure"
0.479971297206697,0.412207659717951,0.54847997979493,0.48,0.41206445535794,0.548457094145828,500,"nonerotic","pure"
0.489836908028794,0.425402001899838,0.554611298576108,0.49,0.427842497828205,0.552374660629152,600,"nonerotic","pure"
0.492812920821402,0.432787538736695,0.553046226507926,0.492857142857143,0.43529212353269,0.550555034529866,700,"nonerotic","pure"
0.482562861557039,0.425520902129026,0.540062916898683,0.4825,0.428778172647694,0.536506520671481,800,"nonerotic","pure"
0.484416321018343,0.43352923693165,0.535628615079402,0.484444444444444,0.433782093100191,0.535331630453354,900,"nonerotic","pure"
0.486983352363632,0.438856124293427,0.535353156948858,0.487,0.438921504870406,0.535247530332884,1000,"nonerotic","pure"
0.481735720041224,0.434515943106982,0.529283993749705,0.481818181818182,0.436029965066828,0.52782123784491,1100,"nonerotic","pure"
0.488274398649119,0.441342763890024,0.535413674167081,0.488333333333333,0.44444773759291,0.532345251895526,1200,"nonerotic","pure"
0.493809120202103,0.449625196826514,0.538089958143049,0.493846153846154,0.451652766629281,0.536101027823807,1300,"nonerotic","pure"
0.492663830018679,0.448806368368307,0.536634495051333,0.492857142857143,0.452210818072199,0.533569719377044,1400,"nonerotic","pure"
0.496032641271334,0.454075017028509,0.538046217994982,0.496,0.456721348543397,0.535313269835328,1500,"nonerotic","pure"
0.49939063731002,0.457929088194014,0.540860568381121,0.499375,0.46133434917827,0.537420720632548,1600,"nonerotic","pure"
0.501900361105957,0.46171627489691,0.542059912920281,0.501764705882353,0.464856396891752,0.538659545207515,1700,"nonerotic","pure"
0.498877039587986,0.460125918468962,0.537641655815627,0.498888888888889,0.463035895385701,0.534749890444021,1800,"nonerotic","pure"
0.498888611479257,0.460487969266577,0.53730236914566,0.498947368421053,0.464054885380088,0.533847037331143,1900,"nonerotic","pure"
0.498988928641428,0.462177773208649,0.535811047891769,0.499,0.464994927517875,0.533011556535373,2000,"nonerotic","pure"
0.498101481559687,0.462484257931043,0.53373798337571,0.498095238095238,0.464916412279689,0.531285824333664,2100,"nonerotic","pure"
0.495408097692626,0.460253032077769,0.530608626125692,0.495454545454545,0.463050831461445,0.527885044078448,2200,"nonerotic","pure"
0.495598728557613,0.460699185876749,0.530541212549973,0.495652173913044,0.463963027043155,0.52736582318556,2300,"nonerotic","pure"
0.497784111267093,0.463803930775813,0.531784773152695,0.497916666666667,0.466890498884029,0.528954084350376,2400,"nonerotic","pure"
0.49959348805336,0.465966395712411,0.533224258207927,0.4996,0.469198777742399,0.530003295553987,2500,"nonerotic","pure"
0.499171645285957,0.466050677710604,0.532299884108198,0.499230769230769,0.469423469185947,0.529041902533053,2600,"nonerotic","pure"
0.498497980645872,0.466269666163405,0.53073878082673,0.498518518518519,0.469272632943521,0.527771512352056,2700,"nonerotic","pure"
0.50144531984925,0.46959473635751,0.533284177811659,0.501428571428571,0.472705176022483,0.530145358024439,2800,"nonerotic","pure"
0.502375164793247,0.471213371688379,0.533518517031272,0.502413793103448,0.474190198154452,0.530626607714427,2900,"nonerotic","pure"
0.500379987039994,0.469750648472237,0.531006473973489,0.500333333333333,0.47259041102412,0.52807481670841,3000,"nonerotic","pure"
0.501631666224428,0.471441270978283,0.531810168443266,0.501612903225806,0.474320499774599,0.528898569387495,3100,"nonerotic","pure"
0.502564580398022,0.473130046011042,0.531981349594273,0.5025,0.475637680480514,0.529352204058551,3200,"nonerotic","pure"
0.501836906976409,0.472896570007165,0.530764941101661,0.501818181818182,0.475368961773432,0.528260268771796,3300,"nonerotic","pure"
0.502965540359597,0.474633966295628,0.531278083551506,0.502941176470588,0.476883623402472,0.528987531112026,3400,"nonerotic","pure"
0.502308889385453,0.474321254263188,0.530282063108313,0.502285714285714,0.476605757019859,0.527957218166507,3500,"nonerotic","pure"
0.500307562181854,0.472580571143209,0.528032661752748,0.500277777777778,0.474961860825624,0.525592696029864,3600,"nonerotic","pure"
0.500299989850538,0.473154329823006,0.52744388152401,0.50027027027027,0.475300205025635,0.525239390145955,3700,"nonerotic","pure"
0.498879296638825,0.472095618325192,0.525669408160335,0.498947368421053,0.474311672140921,0.52358664948977,3800,"nonerotic","pure"
0.50177813626769,0.475443719425454,0.528102691557938,0.501538461538461,0.477217651794863,0.525854166702924,3900,"nonerotic","pure"
0.503990476209199,0.478065941653012,0.52989357174133,0.5035,0.479483652387097,0.527505025844062,4000,"nonerotic","pure"
0.504018866161065,0.478474241358625,0.529542527449174,0.503658536585366,0.479937894856073,0.527367633177366,4100,"nonerotic","pure"
0.502679728075859,0.477514749701787,0.527831137317739,0.502380952380952,0.478947170612078,0.525807400042782,4200,"nonerotic","pure"
0.501350324855565,0.47640460514754,0.52628932398793,0.50093023255814,0.477773589813231,0.524084076707515,4300,"nonerotic","pure"
0.501055869799714,0.47652946280717,0.525577196599536,0.500681818181818,0.47779119718223,0.523570434685791,4400,"nonerotic","pure"
0.503536804120551,0.479299927344573,0.527757070565141,0.503111111111111,0.480474155665372,0.525739123926614,4500,"nonerotic","pure"
0.503646327466553,0.479709415647099,0.527566536003179,0.503260869565217,0.480872123823562,0.525640446524289,4600,"nonerotic","pure"
0.50420396662659,0.480579560613792,0.527809615923591,0.503829787234043,0.481680830968219,0.525968204789601,4700,"nonerotic","pure"
0.503038018177144,0.479757174981364,0.526305695546424,0.502708333333333,0.480793408620706,0.524615961004503,4800,"nonerotic","pure"
0.502295031736489,0.479341454672633,0.525238939265308,0.502040816326531,0.480352267999274,0.523723978611547,4900,"nonerotic","pure"
0.501390908895484,0.478817740264006,0.523958409028776,0.5012,0.479731220670164,0.522665675843764,5000,"nonerotic","pure"
0.502781475764433,0.480588799922126,0.524963197332065,0.502549019607843,0.481291041027026,0.523800535416017,5100,"nonerotic","pure"
0.501238616464585,0.479445415605151,0.523027112127481,0.501153846153846,0.4801035471129,0.522201276143538,5200,"nonerotic","pure"
0.500496431865839,0.478884893223616,0.522106115763237,0.500377358490566,0.479528212805165,0.521225583619432,5300,"nonerotic","pure"
0.500712848681008,0.479344358503643,0.522078735206142,0.500555555555556,0.479900841634441,0.521208939374605,5400,"nonerotic","pure"
0.500865543605845,0.479779827310489,0.521948181724449,0.500727272727273,0.480261664563318,0.521191171405818,5500,"nonerotic","pure"
0.50173228325898,0.480893686762397,0.522564863508855,0.501607142857143,0.481324800512266,0.521885775172966,5600,"nonerotic","pure"
0.500984378702093,0.480250111603279,0.521715260787841,0.500877192982456,0.480774942793308,0.520977453819385,5700,"nonerotic","pure"
0.500645099887562,0.480036421328512,0.521251586793688,0.50051724137931,0.480590027992992,0.520443302008903,5800,"nonerotic","pure"
0.499612564910497,0.479171302007705,0.520055122999357,0.499491525423729,0.479735615884873,0.519248548926407,5900,"nonerotic","pure"
0.500797028223461,0.480586963292588,0.521004489134744,0.500666666666667,0.481075379628846,0.520256517576207,6000,"nonerotic","pure"
0.499264187116046,0.47923965291874,0.519291081978324,0.499180327868852,0.47975242214262,0.518609970309387,6100,"nonerotic","pure"
0.499460358092914,0.479686982284616,0.519235421988414,0.499354838709677,0.480084575523842,0.51862644675638,6200,"nonerotic","pure"
0.499620273639489,0.480136874885284,0.519104825624215,0.49952380952381,0.480407422824643,0.518641173064205,6300,"nonerotic","pure"
0.498811866794541,0.479553321937242,0.518073937665729,0.49875,0.479784872929916,0.517717651116415,6400,"nonerotic","pure"
0.498841236340963,0.479663465857799,0.518022416873254,0.498769230769231,0.479951006784022,0.517589901643975,6500,"nonerotic","pure"
0.499786991791102,0.480777285373004,0.518797314025664,0.49969696969697,0.481021350681355,0.518373182016695,6600,"nonerotic","pure"
0.499470015380135,0.480691169138256,0.518250356914441,0.499402985074627,0.480868007135278,0.51793911442425,6700,"nonerotic","pure"
0.498562826058045,0.480042961318156,0.517086635107703,0.498529411764706,0.480132560304057,0.516929057613291,6800,"nonerotic","pure"
0.498855790443386,0.480578112049219,0.517136527366268,0.498840579710145,0.480577625183355,0.517105705344963,6900,"nonerotic","pure"
0.499008315963542,0.480894995306657,0.517124239916613,0.499,0.480868216609727,0.517133629157764,7000,"nonerotic","pure"
0.49788838099313,0.479949969081133,0.51583223057588,0.497887323943662,0.479885220429557,0.5158932719174,7100,"nonerotic","pure"
0.498333333519696,0.480527881075295,0.516143014136221,0.498333333333333,0.480456605736911,0.51621305156166,7200,"nonerotic","pure"
0.49780821917809,0.480125739734788,0.515496182861424,0.497808219178082,0.480055270656702,0.515565046587319,7300,"nonerotic","pure"
0.498108108108108,0.480544934026354,0.515675952158826,0.498108108108108,0.480475579635912,0.515743939393842,7400,"nonerotic","pure"
0.498681653077953,0.481144985775532,0.516221564502347,0.498666666666667,0.481151896030433,0.516183733894022,7500,"nonerotic","pure"
0.499360914589694,0.481917530154487,0.516805854810824,0.499342105263158,0.481942675680867,0.516742653088026,7600,"nonerotic","pure"
0.499354087060244,0.482112304099149,0.516597406292009,0.499350649350649,0.482064911269328,0.516637476785883,7700,"nonerotic","pure"
0.499617321934061,0.482494672660125,0.516740868819688,0.499615384615385,0.48244091958999,0.516790486582888,7800,"nonerotic","pure"
0.499368757845592,0.482356446366863,0.516382530998706,0.499367088607595,0.482302211957917,0.516433000093033,7900,"nonerotic","pure"
0.499888243223725,0.482927565778167,0.516849177860925,0.499875,0.482917013570568,0.516833188249125,8000,"nonerotic","pure"
0.500656189887318,0.483631284626829,0.517679573721702,0.500617283950617,0.483764039377491,0.517469544214413,8100,"nonerotic","pure"
0.499685751833517,0.482598140713855,0.516774097034664,0.499634146341463,0.482885060374412,0.516383808561925,8200,"nonerotic","pure"
0.498888350570676,0.481735129661053,0.516044188563924,0.498795180722892,0.482148296911444,0.515443939322932,8300,"nonerotic","pure"
0.498895704578956,0.481811529768252,0.515982458268522,0.498809523809524,0.482262304256701,0.515358573731256,8400,"nonerotic","pure"
0.497870599469053,0.48082107951112,0.514925072853121,0.497764705882353,0.481316306671473,0.514216501360585,8500,"nonerotic","pure"
0.498850457290978,0.481886120947924,0.515817440664271,0.498720930232558,0.482367887247034,0.515075893968666,8600,"nonerotic","pure"
0.499176615364315,0.482331100700998,0.516023999463992,0.499080459770115,0.482821650987081,0.515340633500601,8700,"nonerotic","pure"
0.500257099778277,0.483485568978325,0.517028052053096,0.500113636363636,0.483946953892847,0.516280152075712,8800,"nonerotic","pure"
0.500118283387437,0.483459075556157,0.516777228606086,0.5,0.483924746417502,0.516075253582498,8900,"nonerotic","pure"
0.500211467608199,0.48371855955151,0.516703915497035,0.500111111111111,0.484125594797806,0.516096468002424,9000,"nonerotic","pure"
0.499522610989847,0.483095327737411,0.515950924916801,0.499450549450549,0.483553841285801,0.515348037284531,9100,"nonerotic","pure"
0.499532597658278,0.483155400776168,0.515910797508179,0.49945652173913,0.483646687732641,0.515267118540215,9200,"nonerotic","pure"
0.500098414666236,0.483872860408998,0.516323761650174,0.5,0.484275250605128,0.515724749394872,9300,"nonerotic","pure"
0.499747984938613,0.483678560161762,0.515817930348025,0.49968085106383,0.484040429394503,0.515321711121921,9400,"nonerotic","pure"
0.499867249989804,0.483825145247291,0.515909628041785,0.499789473684211,0.48423174567778,0.515347487823131,9500,"nonerotic","pure"
0.499863255188427,0.483960139084243,0.515766647969505,0.499791666666667,0.484315408350986,0.515268205178767,9600,"nonerotic","pure"
0.498921029613578,0.483046176950067,0.514798057884131,0.498865979381443,0.483470581206588,0.514262886993575,9700,"nonerotic","pure"
0.499477297452962,0.483668067230571,0.515287572865333,0.499387755102041,0.484070952003172,0.514705364796571,9800,"nonerotic","pure"
0.499269185248287,0.483526308593673,0.515013511029675,0.499191919191919,0.483953020967763,0.514431871238518,9900,"nonerotic","pure"
0.499177797036443,0.483498348110862,0.514858863209871,0.4991,0.483937761862518,0.514263400071707,10000,"nonerotic","pure"
0.498383758118048,0.482814998309002,0.513955652629759,0.498316831683168,0.483230608030445,0.513405206812009,10100,"nonerotic","pure"
0.49849824421492,0.483009795213426,0.513989575853037,0.49843137254902,0.48341939900744,0.513445331460469,10200,"nonerotic","pure"
0.498625828443705,0.483213734094494,0.51404053454007,0.498543689320388,0.483604882854918,0.513484321068602,10300,"nonerotic","pure"
0.498532874789717,0.483205823448169,0.513862683889975,0.498461538461538,0.483594977864743,0.513330008728267,10400,"nonerotic","pure"
0.498444597055609,0.48324530616277,0.513646763134189,0.498380952380952,0.483585600514941,0.513178294769553,10500,"nonerotic","pure"
0.498451744232455,0.483364940927532,0.513541367299532,0.498396226415094,0.483671004122901,0.513123401813531,10600,"nonerotic","pure"
0.498452861477339,0.483474682103189,0.513433818145899,0.498411214953271,0.483755135479879,0.513069211161522,10700,"nonerotic","pure"
0.498757074333931,0.483834080039883,0.513682283324486,0.498703703703704,0.484115614019797,0.513293342751039,10800,"nonerotic","pure"
0.499410596929178,0.484626331116019,0.514195893443546,0.499357798165138,0.48483653328508,0.513879823564113,10900,"nonerotic","pure"
0.499682525309786,0.484986757787076,0.514378841362044,0.499636363636364,0.485181259160572,0.514091894821256,11000,"nonerotic","pure"
0.499864920122737,0.485252903215165,0.514477167762328,0.49981981981982,0.485430039403006,0.51420980976061,11100,"nonerotic","pure"
0.499869500568006,0.485253821025572,0.514485403130171,0.499821428571429,0.485496202050061,0.514146860888423,11200,"nonerotic","pure"
0.499959059121045,0.485348303190561,0.514569884970431,0.499911504424779,0.485649920419325,0.514173189513181,11300,"nonerotic","pure"
0.500491757272636,0.485995787391737,0.514986900523866,0.500438596491228,0.486239573145783,0.514637123258321,11400,"nonerotic","pure"
0.500309774678517,0.48586795507946,0.514751077427768,0.500260869565217,0.486123975918147,0.514397470429302,11500,"nonerotic","pure"
0.500656657161398,0.486277575973753,0.515034652276365,0.500603448275862,0.486527599791326,0.514678625338977,11600,"nonerotic","pure"
0.500128186719801,0.485770377773716,0.514485784266853,0.50008547008547,0.486070338453834,0.514100507433895,11700,"nonerotic","pure"
0.500484424152948,0.48617855336232,0.514789501856811,0.500423728813559,0.486468084548749,0.514378909625987,11800,"nonerotic","pure"
0.500553377274091,0.486315939320737,0.514789917905776,0.500504201680672,0.486607430053666,0.514400426481143,11900,"nonerotic","pure"
0.50105703064079,0.486911374860044,0.515200994525282,0.501,0.487161157760944,0.514837766754403,12000,"nonerotic","pure"
0.501029276854789,0.486931322885112,0.515125594438304,0.50099173553719,0.487210350978631,0.514772062330595,12100,"nonerotic","pure"
0.501189805047526,0.487154821483353,0.515222913901872,0.501147540983607,0.487422827851522,0.514871040222455,12200,"nonerotic","pure"
0.500778280264211,0.486742593925729,0.514812740134148,0.500731707317073,0.487063241866279,0.514399405056726,12300,"nonerotic","pure"
0.500210938977676,0.486185262016443,0.514236283980032,0.500161290322581,0.486548476540597,0.513773936245152,12400,"nonerotic","pure"
0.50005143283401,0.486152794972489,0.513949991212862,0.5,0.48644196831408,0.51355803168592,12500,"nonerotic","pure"
0.501194296291995,0.487285672101743,0.515101072426001,0.501111111111111,0.487606589065175,0.514614495180583,12600,"nonerotic","pure"
0.500677268325047,0.48686164147501,0.51449186108058,0.500629921259843,0.487179030383695,0.514080172073152,12700,"nonerotic","pure"
0.501244278504933,0.487436787625981,0.515049871891166,0.501171875,0.487773516268863,0.514569052308748,12800,"nonerotic","pure"
0.500516622044872,0.486809335110553,0.514223132478603,0.50046511627907,0.487119245661617,0.513810521632386,12900,"nonerotic","pure"
0.500586975917681,0.486957095428448,0.51421598410431,0.500538461538461,0.487244115262307,0.513832273332687,13000,"nonerotic","pure"
0.500962562617889,0.487398499360485,0.514525209250491,0.500916030534351,0.487672479458421,0.514158679303221,13100,"nonerotic","pure"
0.501412513830063,0.487943167927162,0.514879809925471,0.501363636363636,0.488170280206686,0.514555659507477,13200,"nonerotic","pure"
0.501398222828311,0.487972810606861,0.514821619192323,0.501353383458647,0.488209849725987,0.514495604165874,13300,"nonerotic","pure"
0.501393332541328,0.488020232560198,0.514764439337557,0.50134328358209,0.488249012573714,0.514436261106578,13400,"nonerotic","pure"
0.501150546943779,0.487810707496507,0.514488748652723,0.501111111111111,0.4880656455933,0.514155514649513,13500,"nonerotic","pure"
0.501966675167149,0.488682346052069,0.515248228292656,0.501911764705882,0.488914151647856,0.514907563993821,13600,"nonerotic","pure"
0.502460063677289,0.489248403169398,0.515668289801989,0.502408759124088,0.48945861039074,0.515356639278484,13700,"nonerotic","pure"
0.502435923040194,0.489282288456028,0.515586186738147,0.502391304347826,0.489488286433278,0.515292086470884,13800,"nonerotic","pure"
0.502335052832622,0.489268367348452,0.515398549562554,0.502302158273381,0.489445785522406,0.515156394093821,13900,"nonerotic","pure"
0.501957499920933,0.488974518041057,0.514937842681596,0.501928571428571,0.48911844360077,0.514736921909199,14000,"nonerotic","pure"
0.501945285693807,0.48898305503417,0.514904902074982,0.501914893617021,0.489150390583702,0.51467764444612,14100,"nonerotic","pure"
0.501581430820488,0.488643456913877,0.514517287312077,0.501549295774648,0.488830063055493,0.514267120827112,14200,"nonerotic","pure"
0.501855826772982,0.488953207706569,0.514755974650349,0.501818181818182,0.489143510972703,0.514491212263381,14300,"nonerotic","pure"
0.502057125120633,0.489138154087279,0.514973350020976,0.502013888888889,0.489383343586621,0.51464262985959,14400,"nonerotic","pure"
0.501407246142508,0.488526777296602,0.51428584747442,0.501379310344828,0.488792729508745,0.51396466393346,14500,"nonerotic","pure"
0.501619787339226,0.488783185867355,0.514454253896897,0.501575342465753,0.489031973157977,0.514117319722534,14600,"nonerotic","pure"
0.501747358658619,0.488957716986145,0.514534714119291,0.501700680272109,0.489200107309406,0.514199760669709,14700,"nonerotic","pure"
0.501796633895589,0.489084033714342,0.514506911636249,0.501756756756757,0.489298570031475,0.514213412137785,14800,"nonerotic","pure"
0.501167157993373,0.4885316393717,0.513801186029482,0.501140939597315,0.488724953033029,0.513555938304073,14900,"nonerotic","pure"
0.500214597399464,0.487612078773493,0.512816843366445,0.5002,0.487825941934347,0.512573886056432,15000,"nonerotic","pure"
0.50042342370811,0.487898816323611,0.512947499749214,0.500397350993377,0.488064349860676,0.512730012652904,15100,"nonerotic","pure"
0.500828015412386,0.488297673893242,0.513357316964984,0.500789473684211,0.488497049214146,0.513081228119505,15200,"nonerotic","pure"
0.500550348981975,0.488057781823004,0.513042229059567,0.500522875816994,0.488270887331695,0.512774423437315,15300,"nonerotic","pure"
0.500740692807559,0.488325750991304,0.513154721380509,0.500714285714286,0.488502160208939,0.512925812883859,15400,"nonerotic","pure"
0.500538783181553,0.488185952008641,0.512890956674804,0.500516129032258,0.488343630273026,0.512688198239624,15500,"nonerotic","pure"
0.500212162050178,0.48790822829414,0.512515838863288,0.500192307692308,0.488059105511931,0.512325350850976,15600,"nonerotic","pure"
0.500023939785254,0.487762080808482,0.512285769966709,0.5,0.487905667983864,0.512094332016136,15700,"nonerotic","pure"
0.499635750832565,0.487434206102368,0.511837729407025,0.499620253164557,0.487564501799377,0.511676314565817,15800,"nonerotic","pure"
0.499450548816649,0.487269033711563,0.511632716218908,0.499433962264151,0.487416348308074,0.511452035438209,15900,"nonerotic","pure"
0.499704503985536,0.487577422597954,0.511831933042785,0.4996875,0.487707477800347,0.511667774139098,16000,"nonerotic","pure"
0.499709302542192,0.487619119866317,0.511799825163574,0.499689440993789,0.487746765646264,0.511632365158244,16100,"nonerotic","pure"
0.499464206451443,0.487387725425209,0.511541312637779,0.499444444444444,0.487538872504827,0.511350458737839,16200,"nonerotic","pure"
0.499972455997583,0.487920826262606,0.512024117736965,0.499938650306748,0.488069534324111,0.511807814838094,16300,"nonerotic","pure"
0.499963904061541,0.487957610819154,0.511970238930221,0.499939024390244,0.488106231921552,0.511771864816912,16400,"nonerotic","pure"
0.500395264142998,0.48840668198727,0.512383391837473,0.500363636363636,0.488566673435893,0.512160315023621,16500,"nonerotic","pure"
0.500268605520137,0.488300667069679,0.51223623619614,0.500240963855422,0.488479714145725,0.512002026331515,16600,"nonerotic","pure"
0.500447601123352,0.488498553891836,0.512396137109393,0.500419161676647,0.488693191624849,0.512144807985097,16700,"nonerotic","pure"
0.500629641370721,0.488683980735733,0.512574583255233,0.500595238095238,0.488904234243726,0.512285784950115,16800,"nonerotic","pure"
0.500862115923496,0.48896769507891,0.512755561086919,0.500828402366864,0.489172035463093,0.512484137030533,16900,"nonerotic","pure"
0.500968677015645,0.489132486065321,0.512803782403789,0.500941176470588,0.489319182902642,0.512562455960894,17000,"nonerotic","pure"
0.500906563525252,0.489091525045682,0.512720589673383,0.500877192982456,0.489289329863789,0.512464394466463,17100,"nonerotic","pure"
0.500366297022344,0.488566954157372,0.512165231921068,0.500348837209302,0.488794967825182,0.511902445010424,17200,"nonerotic","pure"
0.500542407433268,0.48879597367463,0.512288242496311,0.500520231213873,0.488999816834752,0.512040257745094,17300,"nonerotic","pure"
0.500314320311362,0.488595726298177,0.512032569021171,0.500287356321839,0.48880025003007,0.511774249614068,17400,"nonerotic","pure"
0.50031865125093,0.488613819811783,0.512023133450736,0.500285714285714,0.488831548588769,0.51173966941236,17500,"nonerotic","pure"
0.500075182784603,0.488411612609599,0.51173867113793,0.500056818181818,0.488635393050688,0.511478201676473,17600,"nonerotic","pure"
0.500311513992415,0.488672839604891,0.511949850811253,0.500282485875706,0.488893360744524,0.511671405172054,17700,"nonerotic","pure"
0.500196029207532,0.488589025331407,0.51180282181105,0.500168539325843,0.488811561621167,0.511525394914454,17800,"nonerotic","pure"
0.499918185000719,0.488332395142602,0.511504062716068,0.499888268156425,0.488563228343787,0.511213388471987,17900,"nonerotic","pure"
0.499971484125776,0.488438437774195,0.511504560820873,0.499944444444444,0.488650954978138,0.511237973715869,18000,"nonerotic","pure"
0.50013832759081,0.488656789836699,0.511619719465701,0.500110497237569,0.488848257262126,0.511372658480698,18100,"nonerotic","pure"
0.499968005996274,0.48853303841508,0.511403007045464,0.499945054945055,0.488713923410583,0.511176225413942,18200,"nonerotic","pure"
0.499912856801227,0.488504750530392,0.511321053802722,0.499890710382514,0.488690392706681,0.51109110507782,18300,"nonerotic","pure"
0.500197138705509,0.488798784252423,0.511595288260245,0.500163043478261,0.488993173375286,0.511332799305331,18400,"nonerotic","pure"
0.500133041358195,0.488777928429192,0.511488017055527,0.500108108108108,0.488968551712498,0.511247589141799,18500,"nonerotic","pure"
0.500082887501541,0.488723844758837,0.511441844686516,0.50005376344086,0.488944275508566,0.511163214096587,18600,"nonerotic","pure"
0.500455039708266,0.489146534729936,0.511763079173233,0.500427807486631,0.489348002591486,0.511507317352591,18700,"nonerotic","pure"
0.49985315242654,0.488567229451712,0.511139225037584,0.499840425531915,0.488790388867647,0.510890571657381,18800,"nonerotic","pure"
0.499917582927396,0.48866933063218,0.511165918644593,0.49989417989418,0.488873458454466,0.510914973537268,18900,"nonerotic","pure"
0.499760476802329,0.488540735465993,0.51098045935832,0.499736842105263,0.488745277113015,0.510728585709417,19000,"nonerotic","pure"
0.500079095394141,0.488899007837248,0.511259103859768,0.500052356020942,0.48908955540899,0.511015121283875,19100,"nonerotic","pure"
0.499757095646802,0.488627979621109,0.510886452361427,0.499739583333333,0.488805535927452,0.510673805646626,19200,"nonerotic","pure"
0.499915000284938,0.488815261997299,0.51101482235178,0.499896373056995,0.488990695005269,0.510802120348012,19300,"nonerotic","pure"
0.499602717919639,0.488543498441493,0.510662326132616,0.499587628865979,0.488710259797238,0.510465272041868,19400,"nonerotic","pure"
0.499664865826093,0.488615721856526,0.510714337120549,0.499641025641026,0.488791622894284,0.510490665776046,19500,"nonerotic","pure"
0.499404731211356,0.488414091504427,0.510395946189162,0.499387755102041,0.488566211220837,0.510209701789498,19600,"nonerotic","pure"
0.499514906225822,0.488569387709334,0.510460889693352,0.499492385786802,0.488698362948432,0.510286740895315,19700,"nonerotic","pure"
0.498901429452777,0.487961552921671,0.50984235791338,0.498888888888889,0.488122432236768,0.509656069164688,19800,"nonerotic","pure"
0.499017496225915,0.48809369170067,0.509942238768837,0.498994974874372,0.488255620012873,0.509734980975815,19900,"nonerotic","pure"
0.499220487236225,0.488335504758055,0.51010620863746,0.4992,0.488487508218947,0.509913007572244,20000,"nonerotic","pure"
0.499122388495258,0.48828668057152,0.509958920825205,0.49910447761194,0.488418755826855,0.509790773898419,20100,"nonerotic","pure"
0.498876968796372,0.488073219744962,0.509681766605411,0.498861386138614,0.488202289166656,0.509521209940136,20200,"nonerotic","pure"
0.498684894992388,0.48792172678135,0.509449282144916,0.498669950738916,0.488037264316831,0.509303482003961,20300,"nonerotic","pure"
0.498395881178257,0.487654935426784,0.509138307659832,0.498382352941176,0.487775920595964,0.508989807766203,20400,"nonerotic","pure"
0.498302691981659,0.487596256554049,0.509010684122441,0.498292682926829,0.487712238051643,0.508874201688356,20500,"nonerotic","pure"
0.49850920005596,0.48783424513254,0.509185514233352,0.498495145631068,0.487940387074328,0.509050846125393,20600,"nonerotic","pure"
0.498369663124573,0.487729482475655,0.509011320602565,0.498357487922705,0.487828357910286,0.508887641063199,20700,"nonerotic","pure"
0.498666313773519,0.488059808261676,0.509274019725581,0.498653846153846,0.488149997162647,0.509158529632971,20800,"nonerotic","pure"
0.498336008025208,0.487746943189994,0.508926565732045,0.498325358851675,0.487846841180553,0.508804909667407,20900,"nonerotic","pure"
0.498487431498592,0.487939991891558,0.509036217457383,0.49847619047619,0.488022644645389,0.50893067191514,21000,"nonerotic","pure"
0.498444572894555,0.487941525256983,0.508948993408045,0.498436018957346,0.488007338075822,0.508865655554352,21100,"nonerotic","pure"
0.498498480417483,0.488021247672616,0.508977031943554,0.498490566037736,0.488086538866856,0.508895511234349,21200,"nonerotic","pure"
0.498552724458798,0.488104376083843,0.509002336966492,0.498544600938967,0.488165053782203,0.508925029096143,21300,"nonerotic","pure"
0.498466081144207,0.488041608920434,0.508891887074191,0.498457943925234,0.488102755872165,0.508814061066761,21400,"nonerotic","pure"
0.49805524263709,0.487643958686606,0.508468213299508,0.498046511627907,0.487715633951079,0.508378560798856,21500,"nonerotic","pure"
0.498112865114165,0.487730503120836,0.508496854751901,0.498101851851852,0.487794941836284,0.50840989489683,21600,"nonerotic","pure"
0.498353499478051,0.487980735899107,0.508727680497602,0.498341013824885,0.488057837737972,0.508625175612271,21700,"nonerotic","pure"
0.498639025292158,0.488282204673938,0.508997013916564,0.498623853211009,0.488364234407786,0.508884285907249,21800,"nonerotic","pure"
0.498733298958595,0.488403941226975,0.509063738022078,0.498721461187215,0.488485304852164,0.508958370229343,21900,"nonerotic","pure"
0.498416682643885,0.488123591651929,0.50871111581523,0.498409090909091,0.488196380425624,0.50862273373627,22000,"nonerotic","pure"
