"probability_of_success_mixmod","CI_lb_mixmod","CI_ub_mixmod","probability_of_success_binom","CI_lb_binom","CI_ub_binom","trial_number","reward_type"
0.502784912485257,0.498138095215887,0.507431248714571,0.502781456953642,0.49816607906787,0.50739647829581,45300,"erotic"
0.502801510567721,0.498155484133464,0.507447053259731,0.502797356828194,0.498187076631914,0.507407279233779,45400,"erotic"
0.502663143279486,0.498023723242759,0.507302104771911,0.502659340659341,0.498054143400391,0.507264198529009,45500,"erotic"
0.502678888082754,0.498047028156523,0.507310288255798,0.502675438596491,0.498075305389895,0.507275231109298,45600,"erotic"
0.502739087826425,0.498113158607469,0.50736454816407,0.5027352297593,0.498140143353193,0.507329968621069,45700,"erotic"
0.502863747020339,0.498247723594616,0.507479282323407,0.502860262008734,0.498270205155582,0.507449956225414,45800,"erotic"
0.502660147701987,0.498042987866319,0.50727685389365,0.502657952069717,0.498072912407129,0.507242655480876,45900,"erotic"
0.502482120140706,0.497862609114854,0.507101207449772,0.502478260869565,0.497898222318003,0.507057986584634,46000,"erotic"
0.502411180916144,0.49779627283348,0.507025678211199,0.502407809110629,0.497832753744603,0.506982561193773,46100,"erotic"
0.502515072220259,0.49790752034526,0.507122196973553,0.502510822510822,0.497940730967018,0.507080598481972,46200,"erotic"
0.502465767869277,0.497864274386023,0.507066843704016,0.502462203023758,0.497897061890224,0.507027035364785,46300,"erotic"
0.502440159251901,0.497834198651766,0.507045705738057,0.502435344827586,0.497875137703308,0.506995247186977,46400,"erotic"
0.502436750656562,0.497835449941633,0.507037638672247,0.502430107526882,0.497874818073514,0.506985093525769,46500,"erotic"
0.502322026932437,0.49772570194284,0.50691795950217,0.502317596566524,0.497767210986235,0.506867693363888,46600,"erotic"
0.502425206691526,0.49783155392267,0.507018450080417,0.502419700214133,0.497874198599316,0.50696490097006,46700,"erotic"
0.502526384932929,0.49793908530051,0.507113259285749,0.502521367521368,0.497980734393424,0.507061687820279,46800,"erotic"
0.50273490338883,0.498151290056781,0.507318057081356,0.50272921108742,0.498193429612257,0.507264654669249,46900,"erotic"
0.502622035688248,0.498039223284152,0.507204407575072,0.502617021276596,0.498086080443383,0.507147638796692,47000,"erotic"
0.502702880909565,0.498122128744984,0.507283179383146,0.502696390658174,0.498170272423181,0.507222176482898,47100,"erotic"
0.502632040114773,0.498061049200657,0.507202591109157,0.502627118644068,0.498105809670565,0.507148104434344,47200,"erotic"
0.502392595339983,0.497823514194483,0.506961276919096,0.502389006342495,0.497872494262688,0.506905225153485,47300,"erotic"
0.502389852543045,0.497822326862481,0.506956979386935,0.502383966244726,0.497872232080567,0.506895408377119,47400,"erotic"
0.502448393547019,0.497885607590119,0.507010771745434,0.502442105263158,0.497935132772975,0.506948779230396,47500,"erotic"
0.502463972058636,0.497907445951578,0.507020088937986,0.502457983193277,0.497955758103429,0.506959908451444,47600,"erotic"
0.502310727902048,0.49776053137129,0.506860541721007,0.50230607966457,0.497808590036829,0.506803288580872,47700,"erotic"
0.502179796782076,0.49763753334787,0.506721700446664,0.502175732217573,0.497682963086004,0.506668237059372,47800,"erotic"
0.502281213592998,0.497742318497878,0.506819732738806,0.502275574112735,0.497787505910785,0.506763366474897,47900,"erotic"
0.502380869490738,0.497845175066252,0.506916172096234,0.502375,0.497891618203662,0.506858094505053,48000,"erotic"
0.502312761974476,0.497782207645935,0.506842936554141,0.502307692307692,0.497828985398103,0.506786120649081,48100,"erotic"
0.502245907882628,0.497720838268697,0.506770609616786,0.502240663900415,0.49776661736769,0.506714440518131,48200,"erotic"
0.502178321901657,0.4976570576701,0.506699229923427,0.502173913043478,0.49770451245223,0.506643052303661,48300,"erotic"
0.502257586578876,0.497741228094443,0.506773576692977,0.502252066115703,0.497787294046358,0.506716568019211,48400,"erotic"
0.502231724856052,0.497723300720291,0.506739786119473,0.502226804123711,0.497766648345289,0.506686693318436,48500,"erotic"
0.50214427571478,0.497641377719745,0.506646825910058,0.502139917695473,0.497684365242741,0.506595214494101,48600,"erotic"
0.501995903027885,0.497496958213323,0.50649452467584,0.501991786447639,0.497540824689501,0.506442510738133,48700,"erotic"
0.502033654257271,0.497543910733379,0.506523069847775,0.50202868852459,0.497582299045933,0.506474836632382,48800,"erotic"
0.502091682870863,0.497605494984758,0.506577534000657,0.502085889570552,0.497644057887291,0.506527473585514,48900,"erotic"
0.502249326741365,0.497766772968752,0.506731518964859,0.502244897959184,0.497807608077974,0.506681921837003,49000,"erotic"
0.50234672288029,0.497865061273566,0.506828007433541,0.50234215885947,0.497909398399205,0.506774642357738,49100,"erotic"
0.502200143439262,0.497727046012647,0.506672888712454,0.50219512195122,0.497766881662816,0.506623103193223,49200,"erotic"
0.502194988107019,0.497729007315077,0.506660618687648,0.502190669371197,0.497766932779585,0.506614147967021,49300,"erotic"
0.502068297361501,0.49761140750325,0.506524858563291,0.502064777327935,0.497645533314807,0.506483778664597,49400,"erotic"
0.502022920954988,0.49757108524155,0.506474435950688,0.502020202020202,0.497605435278445,0.506434731804881,49500,"erotic"
0.50210054475882,0.49765187522688,0.506548881740405,0.502096774193548,0.497686468437801,0.506506834507359,49600,"erotic"
0.502035665211436,0.497591451512607,0.506479557276247,0.502032193158954,0.49762633803518,0.506437810879793,49700,"erotic"
0.502112396045412,0.497675025101879,0.506549434258924,0.50210843373494,0.497707012710213,0.506509608945557,49800,"erotic"
0.502168182161118,0.497735933759387,0.506600089834148,0.502164328657315,0.497767328892752,0.506561076597615,49900,"erotic"
0.50222388158604,0.497794189150886,0.506653224942648,0.50222,0.497827408269901,0.506612333945723,50000,"erotic"
0.502019064428936,0.497588870953662,0.506448940902535,0.502015968063872,0.497627776492968,0.506403926010344,50100,"erotic"
0.501975545230957,0.497550701540575,0.506400079500728,0.501972111553785,0.49758830371637,0.506355691305099,50200,"erotic"
0.502090829119473,0.497671031122668,0.506510300386397,0.502087475149105,0.497708034374492,0.506466674975835,50300,"erotic"
0.502028207406325,0.49761330418547,0.506442794384296,0.50202380952381,0.497648726737983,0.506398659174562,50400,"erotic"
0.501903859222354,0.497488765344721,0.506318656219402,0.50190099009901,0.497530253805137,0.506271507840409,50500,"erotic"
0.502059999738681,0.497652810955727,0.506466868443292,0.502055335968379,0.497688926864348,0.506421509242822,50600,"erotic"
0.501975140096814,0.497569580101178,0.506380393425709,0.501972386587771,0.497610297223686,0.506334250086923,50700,"erotic"
0.502052323448164,0.497650387317663,0.50645394145264,0.502047244094488,0.497689458186556,0.506404796027456,50800,"erotic"
0.502047589000862,0.497650523649937,0.506444337661591,0.502043222003929,0.497689728593735,0.506396482358279,50900,"erotic"
0.502122123032045,0.49772688353894,0.506517034580121,0.502117647058824,0.49776843186137,0.506466621185604,51000,"erotic"
0.5021177719124,0.497729249385511,0.506505968166138,0.502113502935421,0.49776855500101,0.506458210742448,51100,"erotic"
0.502171997235026,0.497787655856114,0.506556004624225,0.50216796875,0.497827274400749,0.506508417265476,51200,"erotic"
0.502285770597807,0.497908565454908,0.506662625399883,0.502280701754386,0.497944247558272,0.506616897838385,51300,"erotic"
0.50233918161822,0.497968337844954,0.506709667905945,0.502334630350195,0.498002405056787,0.506666591943054,51400,"erotic"
0.502353992279041,0.497984782489856,0.506722842588245,0.502349514563107,0.49802150648958,0.506677257770942,51500,"erotic"
0.50244618144616,0.498083064991693,0.506808925384071,0.502441860465116,0.498118056187894,0.506765390000556,51600,"erotic"
0.502558926801093,0.498199595355701,0.506917869236947,0.502553191489362,0.498233578710302,0.506872517556868,51700,"erotic"
0.502571628952752,0.498218263132686,0.506924604901566,0.502567567567568,0.498252135414636,0.506882711952,51800,"erotic"
0.502508345512123,0.498160652753506,0.506855658983635,0.502504816955684,0.498193554266212,0.506815799451337,51900,"erotic"
0.502426769784854,0.498080913585709,0.506772259341454,0.502423076923077,0.498115971974098,0.506729911343846,52000,"erotic"
0.502326328242775,0.497978737407815,0.506673567328978,0.50232245681382,0.498019498014549,0.506625156817177,52100,"erotic"
0.502437569000185,0.498093491517218,0.506781278510482,0.502432950191571,0.498134122458981,0.506731507335868,52200,"erotic"
0.502529314282252,0.498188341715876,0.506869905572309,0.502523900573614,0.498229192492079,0.506818328489013,52300,"erotic"
0.502505276735317,0.498167854342688,0.506842322092416,0.5025,0.498209401236747,0.506790321780575,52400,"erotic"
0.502308017243821,0.497974467743866,0.50664122001406,0.502304761904762,0.498018263170486,0.506591005774476,52500,"erotic"
0.502286509688754,0.497952637214216,0.5066200386133,0.502281368821293,0.4979989559996,0.506563529845577,52600,"erotic"
0.502243089857742,0.497915241083033,0.506570602542269,0.502239089184061,0.49796075094526,0.506517180761522,52700,"erotic"
0.502143983319045,0.497819379257935,0.506468266620407,0.502140151515152,0.497865877307209,0.506414190408034,52800,"erotic"
0.502104257083033,0.497782287181839,0.506425912551056,0.502098298676749,0.497828075993243,0.506368291083778,52900,"erotic"
0.502251066571103,0.497932888368402,0.506568908994071,0.502245283018868,0.497979096970657,0.506511223125483,53000,"erotic"
0.50209564337562,0.497780283594781,0.50641069096746,0.502090395480226,0.497828240015539,0.50635232240107,53100,"erotic"
0.502108789663261,0.497795814969599,0.506421450556736,0.502105263157895,0.497847123851268,0.506363172728458,53200,"erotic"
0.502068506872868,0.497756564332954,0.50638014175399,0.502063789868668,0.497809656468221,0.506317698481947,53300,"erotic"
0.502141767630861,0.497835416399394,0.506447801133107,0.502134831460674,0.497884690569078,0.506384740263343,53400,"erotic"
0.502136017973112,0.497835469994016,0.506436249929351,0.502130841121495,0.497884682928768,0.506376768092726,53500,"erotic"
0.502150640975064,0.497856832852383,0.506444131908012,0.50214552238806,0.497903335391469,0.506387477005037,53600,"erotic"
0.502127636679274,0.497839349560237,0.506415610807685,0.502122905027933,0.497884678783552,0.506360901771153,53700,"erotic"
0.502123767427821,0.497842572930789,0.506404650535969,0.502118959107807,0.497884682216711,0.506353007350719,53800,"erotic"
0.502064001753953,0.497783426433893,0.506344274535241,0.502059369202226,0.497829031688446,0.506289484910791,53900,"erotic"
0.502021977823756,0.497747463730232,0.506296196376813,0.502018518518519,0.497792109101381,0.506244710933455,54000,"erotic"
0.502298169351908,0.498029561638073,0.506566442085187,0.502292051756007,0.498069553991538,0.506514303568015,54100,"erotic"
0.502385978267094,0.498121715442366,0.506649894020333,0.502380073800738,0.498161480336565,0.506598412338978,54200,"erotic"
0.502417134662571,0.498158596853711,0.506675321811424,0.502412523020258,0.498197823877959,0.506626964237591,54300,"erotic"
0.502468306257311,0.498213607204564,0.506722647871975,0.502463235294118,0.498252419514676,0.506673788211679,54400,"erotic"
0.502500583473456,0.498253338935407,0.506747467167212,0.502495412844037,0.498288469974386,0.506702089907317,54500,"erotic"
0.50256870161369,0.498327860916223,0.506809172754372,0.502564102564103,0.498361021582799,0.506766910923277,54600,"erotic"
0.50263653937268,0.498400485695731,0.50687221458924,0.502632541133455,0.498433311517719,0.506831491362913,54700,"erotic"
0.502631423908133,0.498400004380588,0.506862466535521,0.502627737226277,0.498432349110531,0.506822846975192,54800,"erotic"
0.502681839491431,0.498456087777935,0.506907208112256,0.502677595628415,0.498486038030544,0.506868870095145,54900,"erotic"
0.502640055728753,0.498421915109087,0.506857820581445,0.502636363636364,0.498448626859886,0.506823822149176,55000,"erotic"
0.502562824114971,0.498344092835815,0.506781190517235,0.502558983666062,0.498375057663323,0.506742640063342,55100,"erotic"
0.50248506683906,0.498271755641503,0.506698025138381,0.502481884057971,0.498301758544231,0.506661748563562,55200,"erotic"
0.502335575047406,0.498126526381303,0.506544292714242,0.502332730560579,0.49815639623724,0.50650882000579,55300,"erotic"
0.502385730287941,0.498184252937512,0.506586870746564,0.502382671480144,0.498210115560031,0.506554977731704,55400,"erotic"
0.502399842049853,0.498204874699034,0.506594471565514,0.502396396396396,0.498227609133285,0.506564933005866,55500,"erotic"
0.502394858587011,0.49820252780589,0.506586852658124,0.502392086330935,0.498227057764545,0.506556865145135,55600,"erotic"
0.502428147417709,0.498240112144832,0.506615841999626,0.502423698384201,0.498262417936897,0.506584726233724,55700,"erotic"
0.502476508714449,0.498293214230786,0.506659456508056,0.50247311827957,0.498315575678107,0.506630403595271,55800,"erotic"
0.502615512711159,0.498435214550739,0.506795445247123,0.502611806797853,0.498457991202462,0.506765351166059,55900,"erotic"
0.502610519652613,0.498435596405251,0.506785078911261,0.502607142857143,0.498457045665646,0.506756969789934,56000,"erotic"
0.502623847978083,0.498450251705206,0.506797078636434,0.502620320855615,0.498473931955256,0.50676643861608,56100,"erotic"
0.502690619064547,0.498518068336489,0.506862795062121,0.502686832740214,0.4985441418105,0.506829246143052,56200,"erotic"
0.502703356442589,0.498533661909931,0.506872674986097,0.502699822380107,0.49856081997751,0.506838546410125,56300,"erotic"
0.502609046894168,0.498445015426462,0.506772716474061,0.502606382978723,0.498471060084188,0.506741437612157,56400,"erotic"
0.502444932141297,0.498285227148992,0.506604298712908,0.502442477876106,0.498310825579797,0.506573879226752,56500,"erotic"
0.502583613559688,0.49842643794532,0.506740431992879,0.502579505300353,0.498451510897533,0.506707235147895,56600,"erotic"
0.502666810110515,0.498512726287455,0.506820525799128,0.502663139329806,0.498538793814987,0.506787212194185,56700,"erotic"
0.502839306530249,0.498689991763705,0.506988230250562,0.502834507042254,0.498713800427236,0.506954923973932,56800,"erotic"
0.502762987739093,0.498615569297383,0.506910025993068,0.502759226713532,0.498642150783038,0.506876021150527,56900,"erotic"
0.502739592721419,0.498596577909744,0.506882231364471,0.502736842105263,0.49862338703434,0.506850018456862,57000,"erotic"
0.50275450968595,0.498613825845842,0.506894815734727,0.502749562171629,0.498639718226105,0.506859126593492,57100,"erotic"
0.502783736097679,0.498648033867018,0.506919057446703,0.50277972027972,0.49867347788334,0.506885680581252,57200,"erotic"
0.502849768659011,0.498715538520002,0.506983609159338,0.502844677137871,0.498742026711086,0.506947039382291,57300,"erotic"
0.502738470754515,0.498610190799005,0.506866377365209,0.502735191637631,0.498636124616385,0.506833982051434,57400,"erotic"
0.502734198799961,0.498611546741155,0.506856479111944,0.502730434782609,0.498634941287017,0.506825652632697,57500,"erotic"
0.502676946915417,0.498556094854511,0.506797435331077,0.502673611111111,0.498581682145945,0.50676527063653,57600,"erotic"
0.502742444716033,0.498621360536586,0.506863156311103,0.502738301559792,0.498649927086662,0.506826400552759,57700,"erotic"
0.502737358516841,0.498619844896374,0.506854500888031,0.502733564013841,0.498648735217661,0.506818118282907,57800,"erotic"
0.502906879124638,0.498790510284734,0.507022853944212,0.502901554404145,0.498820261345409,0.50698255656875,57900,"erotic"
0.502953007193729,0.498837578089561,0.507068036207924,0.502948275862069,0.498870509982689,0.507025746673595,58000,"erotic"
0.503069028344541,0.498958428754952,0.507179213100681,0.503063683304647,0.498989435473742,0.507137625046014,58100,"erotic"
0.502993631441705,0.498888202568394,0.507098656689836,0.502989690721649,0.498918952035008,0.507060131225208,58200,"erotic"
0.503006735289613,0.498903537935962,0.507109527691928,0.503001715265866,0.498934476610438,0.507068655053141,58300,"erotic"
0.503070015217154,0.498970353894464,0.507169263778401,0.503065068493151,0.499001320845803,0.507128511487807,58400,"erotic"
0.502875422703434,0.498777542825334,0.506972916318137,0.502871794871795,0.498811529589799,0.506931775200149,58500,"erotic"
0.502836474269551,0.498744288533161,0.506928280032571,0.502832764505119,0.498775972490368,0.50688927591933,58600,"erotic"
0.502934927344748,0.498847671685732,0.50702179078873,0.502930153321976,0.498876825276035,0.506983191615625,58700,"erotic"
0.502758424505121,0.498673062145894,0.506843418577406,0.502755102040816,0.498705229986318,0.506804702117183,58800,"erotic"
0.502822241906965,0.498745029150144,0.506899079358372,0.502818336162988,0.498771910410124,0.506864484168379,58900,"erotic"
0.502868585751855,0.49879534159007,0.50694144918775,0.502864406779661,0.498821418669011,0.506907113081676,59000,"erotic"
0.502897437053479,0.498827267554451,0.506967222577817,0.502893401015228,0.498853841883628,0.506932675967973,59100,"erotic"
0.502993927075697,0.498927677147157,0.507059781006578,0.502989864864865,0.4989537259298,0.50702571064347,59200,"erotic"
0.503073618464867,0.499012126348037,0.507134704994522,0.503069139966273,0.499036412708132,0.507101566803183,59300,"erotic"
0.502983562332614,0.498925415648083,0.50704131596155,0.502979797979798,0.49895047380438,0.507008830970886,59400,"erotic"
0.502962151804319,0.498905035622414,0.507018877949341,0.502957983193277,0.498932053506323,0.506983624314092,59500,"erotic"
0.502872712131526,0.498816857732934,0.506928188504995,0.502869127516778,0.498846583905798,0.506891391700203,59600,"erotic"
0.502869030541038,0.498817514421104,0.506920169927494,0.50286432160804,0.498845155389208,0.50688320933527,59700,"erotic"
0.502897064041082,0.498850775125457,0.506942973523169,0.502892976588629,0.498877179193838,0.506908493176758,59800,"erotic"
0.502841195948126,0.498797164429225,0.506884855765503,0.502838063439065,0.49882562662709,0.506850225235038,59900,"erotic"
0.502787321661108,0.498745256172161,0.506829022850936,0.502783333333333,0.498774248730967,0.50679214867332,60000,"erotic"
0.502866018814073,0.498828714371838,0.506902949553733,0.502861896838602,0.498856155628707,0.5068673616471,60100,"erotic"
0.502661296220488,0.498627002724751,0.506695243224245,0.50265780730897,0.498655402237358,0.506659956117082,60200,"erotic"
0.502706871778661,0.498674155001108,0.506739236406031,0.502703150912106,0.498704072575713,0.50670196904582,60300,"erotic"
0.502719169469415,0.498693064998708,0.50674492134918,0.502715231788079,0.49871947209565,0.506710730548244,60400,"erotic"
0.502813757376476,0.498789869910259,0.506837280388708,0.502809917355372,0.49881746774961,0.506802097376571,60500,"erotic"
0.502908557628276,0.498887952632068,0.506928786506115,0.502904290429043,0.498915142852636,0.506893159827115,60600,"erotic"
0.503119880679258,0.499096014660803,0.507143342598237,0.503113673805601,0.499127820326619,0.507099229543102,60700,"erotic"
0.503047257236351,0.499026662072717,0.507067458348144,0.503042763157895,0.499060195545311,0.507025040288943,60800,"erotic"
0.502976847461197,0.498958554783852,0.506994755632175,0.502972085385878,0.49899279560624,0.506951091897858,60900,"erotic"
0.502988578272089,0.498975696851583,0.507001074709974,0.502983606557377,0.499007586537931,0.506959342677887,61000,"erotic"
0.503032831606232,0.49902580896643,0.507039464702829,0.503027823240589,0.499055064951357,0.5070002938957,61100,"erotic"
0.50299494926009,0.498989251527024,0.507000262569852,0.502990196078431,0.49902069149561,0.506959417066371,61200,"erotic"
0.502925424861664,0.498920106986885,0.506930367308089,0.502920065252855,0.498953806447956,0.506886047566578,61300,"erotic"
0.503083730021836,0.499082192223293,0.507084872823348,0.503078175895765,0.49911515491174,0.507040905892975,61400,"erotic"
0.50312645926401,0.499128721682346,0.507123797135794,0.503121951219512,0.499162160202731,0.507081447591817,61500,"erotic"
0.503122160705775,0.499129584197527,0.507114339083605,0.503116883116883,0.49916031409995,0.507073158445839,61600,"erotic"
0.503051830756453,0.499062744002971,0.507040529027598,0.503047001620746,0.499093646655803,0.507000069948229,61700,"erotic"
0.502917126560383,0.49892800475479,0.506905877023861,0.502912621359223,0.498962472736966,0.506862496429389,61800,"erotic"
0.502928723215752,0.49894615933513,0.5069109155028,0.502924071082391,0.498977121007369,0.506870746974221,61900,"erotic"
0.502939620661806,0.498959047883867,0.50691982083638,0.502935483870968,0.49899172459418,0.506878968338962,62000,"erotic"
0.50291924008775,0.498941843022336,0.506896267723162,0.502914653784219,0.498974077608252,0.506854957541395,62100,"erotic"
0.502768537497216,0.498792607917533,0.506744116976314,0.502765273311897,0.498827872833229,0.506702415749733,62200,"erotic"
0.502927768370045,0.498955503169141,0.506899664017162,0.502921348314607,0.498987115265517,0.506855309196909,62300,"erotic"
0.502986071572388,0.499017913442185,0.506953853568703,0.502980769230769,0.499049696278648,0.506911564925792,62400,"erotic"
0.503109274049573,0.499144868039726,0.507073289147233,0.503104,0.499176079717942,0.507031632025176,62500,"erotic"
0.503232570029386,0.499267494935904,0.507197238572475,0.503226837060703,0.499302062126813,0.507151312809621,62600,"erotic"
0.50316291923371,0.499202981229503,0.507122460477145,0.503157894736842,0.499236256966927,0.507079240181553,62700,"erotic"
0.50309558663268,0.499138811910191,0.507051973660623,0.503089171974522,0.499170663931856,0.507007394509585,62800,"erotic"
0.503297487962375,0.499340290263602,0.507254272592478,0.50329093799682,0.499375553134816,0.507206019187781,62900,"erotic"
0.503211736216386,0.499261713591509,0.507161357971901,0.503206349206349,0.499294078938681,0.507118324078646,63000,"erotic"
0.503205869133563,0.499259662632807,0.50715167626997,0.503201267828843,0.499292105109715,0.507110136088752,63100,"erotic"
0.503169083523477,0.49922915782756,0.507108615693058,0.503164556962025,0.499258494287061,0.507070329015691,63200,"erotic"
0.503148719613924,0.499211360249748,0.507085688489611,0.503143759873618,0.499240789950169,0.507046441542397,63300,"erotic"
0.503207089923703,0.499273690774696,0.507140092145197,0.503201892744479,0.499302008520841,0.507101483846861,63400,"erotic"
0.50313825353346,0.49920998723515,0.507066132436661,0.503133858267717,0.499237051990875,0.507030378103996,63500,"erotic"
0.503038241306359,0.499115368874107,0.506960739718247,0.503034591194969,0.499140855604333,0.506928049854925,63600,"erotic"
0.503080522168471,0.499162137346479,0.506998528632357,0.503076923076923,0.499186251235092,0.506967314566338,63700,"erotic"
0.50299713097217,0.499082973284138,0.506910921337989,0.502993730407523,0.4991061148854,0.506881073585396,63800,"erotic"
0.503008590240188,0.49909566050332,0.506921151481758,0.503004694835681,0.499120128589971,0.506888988168013,63900,"erotic"
0.50289349466832,0.498985660420164,0.506800975440256,0.502890625,0.499009100822574,0.506771887035672,64000,"erotic"
0.502763914704071,0.498859521714135,0.506667970641586,0.502761310452418,0.498882821442327,0.506639549439062,64100,"erotic"
0.502619909222582,0.498715759575901,0.506523739417324,0.502616822429907,0.498741361803042,0.506492046485573,64200,"erotic"
0.502569487967259,0.498669947396536,0.506468715973145,0.502566096423017,0.498693656835323,0.506438304386605,64300,"erotic"
0.502659210138397,0.498761422179652,0.50655667490906,0.502655279503106,0.498785853224956,0.506524466479847,64400,"erotic"
0.502638954151227,0.498745865602756,0.506531722746248,0.502635658914729,0.498769239432953,0.506501841232109,64500,"erotic"
0.50271252548476,0.498823087769359,0.506601634943474,0.502708978328173,0.498845558295078,0.506572154977207,64600,"erotic"
0.502645961046688,0.49876105016126,0.506530552475413,0.502642967542504,0.498782540504955,0.506503157494115,64700,"erotic"
0.502688835563701,0.498804918038418,0.506572428622005,0.502685185185185,0.498827743803931,0.506542386065592,64800,"erotic"
0.502622755621721,0.498743340520986,0.506501854962599,0.502619414483821,0.498764952263253,0.506473642456315,64900,"erotic"
0.502650272766296,0.498774242665207,0.506525984351311,0.502646153846154,0.49879466352959,0.506497407887938,65000,"erotic"
0.502536685033932,0.498662863051272,0.506410202498647,0.502534562211982,0.498686037585731,0.506382860875545,65100,"erotic"
0.502426160078879,0.498553949991796,0.506298079158015,0.502423312883436,0.498577747294466,0.506268662759666,65200,"erotic"
0.502499092597474,0.498634346805378,0.506363539788408,0.50249617151608,0.498653556946348,0.506338564228229,65300,"erotic"
0.502494773958481,0.498633908981356,0.506355341448761,0.502492354740061,0.49865268492368,0.506331803377243,65400,"erotic"
0.502568096675783,0.498709742817437,0.506426144702429,0.502564885496183,0.498728153250152,0.506401390474368,65500,"erotic"
0.502594338454334,0.498740836269134,0.506447532459287,0.502591463414634,0.498757662289826,0.506425035267083,65600,"erotic"
0.502620365696854,0.498771898607703,0.506468522326945,0.50261796042618,0.498787083732092,0.506448605856652,65700,"erotic"
0.502631642515893,0.498784624925922,0.506478348545587,0.502629179331307,0.498801220460681,0.506456906300697,65800,"erotic"
0.502612361921589,0.498766971863242,0.506457442963852,0.502610015174507,0.498784967597304,0.506434832890592,65900,"erotic"
0.502547667739779,0.498704507547666,0.506390526917675,0.502545454545455,0.498723311855487,0.506367373400185,66000,"erotic"
0.502544469444544,0.498703336383712,0.506385302186092,0.502541603630862,0.4987223589437,0.506360625159973,66100,"erotic"
0.502464755631074,0.49862818651533,0.506301034526639,0.502462235649547,0.498645882821731,0.506278372614975,66200,"erotic"
0.502460942576627,0.498628689934619,0.506292906099067,0.502458521870287,0.498645053915838,0.506271774613443,66300,"erotic"
0.502396645970594,0.49856726741088,0.506225743386471,0.502394578313253,0.498583989114876,0.506204958213846,66400,"erotic"
0.502424277782041,0.498597427979602,0.506250843574775,0.502421052631579,0.498613335063054,0.506228558906958,66500,"erotic"
0.502449824580699,0.498627677582358,0.506271685281484,0.502447447447447,0.498642595043089,0.506252086576226,66600,"erotic"
0.502415633454044,0.498597208517561,0.506233776638125,0.502413793103448,0.498611799806446,0.50621557637334,66700,"erotic"
0.502547409701632,0.49873329632542,0.506361226626448,0.502544910179641,0.498745768570317,0.506343830685111,66800,"erotic"
0.502633071788079,0.498823724840375,0.50644211308118,0.502630792227205,0.498834496312574,0.506426859918569,66900,"erotic"
0.502733419677466,0.498925134230405,0.506541387998343,0.502731343283582,0.498937886768874,0.506524563206245,67000,"erotic"
0.502699566761416,0.498892027600191,0.506506792846649,0.502697466467958,0.498906843344025,0.506487856282962,67100,"erotic"
0.502740609380774,0.498935855337044,0.506545046053592,0.502738095238095,0.498950299010629,0.506525654995439,67200,"erotic"
0.502706630985475,0.498903869255274,0.506509079607626,0.502704309063893,0.498919333575258,0.506489051347757,67300,"erotic"
0.502672926829187,0.498872682318251,0.506472862540146,0.502670623145401,0.498888462122406,0.50645255421064,67400,"erotic"
0.502698816117376,0.498901083877233,0.506496236978743,0.502696296296296,0.498916943325582,0.506475417443025,67500,"erotic"
0.502710077998311,0.498914183401278,0.506505660219758,0.502707100591716,0.498930549473338,0.506483419301916,67600,"erotic"
0.502572067815899,0.49877878422556,0.506365055345634,0.502570162481536,0.498796407447266,0.506343697190289,67700,"erotic"
0.502553783580885,0.498765710872116,0.50634156314066,0.502551622418879,0.498780656921501,0.506322369503105,67800,"erotic"
0.5024030975887,0.498614145901017,0.50619177329618,0.50240058910162,0.49863240771814,0.506168565303076,67900,"erotic"
0.502428968219579,0.498643509207366,0.506214148794616,0.502426470588235,0.49866106616924,0.506191667918455,68000,"erotic"
0.50233715245251,0.498552251982006,0.506121785089628,0.502334801762115,0.498572168974913,0.506097235577058,68100,"erotic"
0.502275857626862,0.498492348183281,0.506059106452805,0.502272727272727,0.498512859875986,0.506032401271562,68200,"erotic"
0.502257617624505,0.498478937650882,0.506036039728727,0.502254758418741,0.498497649986591,0.506011675263322,68300,"erotic"
0.502312196562501,0.498538141121804,0.506085988545885,0.502309941520468,0.49855558538561,0.506064101666149,68400,"erotic"
0.502323561535995,0.498553900833923,0.506092958102041,0.502321167883212,0.498569558377,0.506072580735605,68500,"erotic"
0.502217544156153,0.498449525466743,0.505985310980533,0.502215743440233,0.498466875513764,0.50596442391864,68600,"erotic"
0.502214671186866,0.498451784115288,0.505977307404359,0.502212518195051,0.49846638499975,0.505958464487937,68700,"erotic"
0.502225796568893,0.498466501090576,0.505984840414025,0.502223837209302,0.498480432641396,0.505967054192016,68800,"erotic"
0.502193802580889,0.498436238609579,0.505951118764344,0.502191582002903,0.498450900509659,0.505932078900392,68900,"erotic"
0.50226286890787,0.498507917750589,0.506017564831848,0.502260869565217,0.498522904309666,0.505998644665298,69000,"erotic"
0.502288263758387,0.498537091600657,0.50603917833778,0.502286541244573,0.498551286726366,0.5060216037268,69100,"erotic"
0.50221259790934,0.498463208879054,0.505961738115104,0.50221098265896,0.498478433837191,0.505943346059239,69200,"erotic"
0.502123361734939,0.498376370748237,0.505870114237525,0.502121212121212,0.498391363355421,0.505850883251039,69300,"erotic"
0.502134525380093,0.498391218321561,0.505877593171863,0.502132564841499,0.498405409306079,0.5058595420479,69400,"erotic"
0.502217826791751,0.498476168385144,0.505959236813225,0.50221582733813,0.498491358541872,0.505940111109746,69500,"erotic"
0.502315605233361,0.498578237353619,0.506052714371982,0.502313218390805,0.498591430536449,0.506034813366105,69600,"erotic"
